0	5	0	0
0	5	0	0
4	5	4	1
2	5	2	1
2	5	2	1
0	5	0	0
2	5	2	1
6	5	8	0.75
6	4	6	1
1	5	1	1
2	5	2	1
0	5	0	0
8	1	28	0.285714
3	4	3	1
44	5	57	0.77193
0	5	0	0
2	5	2	1
2	5	2	1
12	5	12	1
4	5	4	1
17	5	27	0.62963
11	5	11	1
6	5	8	0.75
2	5	2	1
1	5	1	1
0	5	0	0
8	5	8	1
37	5	42	0.880952
4	5	4	1
34	5	46	0.73913
64	5	66	0.969697
1	5	1	1
0	5	0	0
17	5	17	1
32	5	33	0.969697
1	5	2	0.5
1	5	1	1
4	1	15	0.266667
1	5	1	1
1	5	1	1
3	4	6	0.5
4	5	4	1
6	5	7	0.857143
25	1	107	0.233645
0	5	0	0
11	5	11	1
10	5	12	0.833333
10	5	12	0.833333
0	5	0	0
8	4	13	0.615385
147	5	153	0.960784
1	5	2	0.5
3	4	4	0.75
5	5	5	1
12	3	17	0.705882
2	5	3	0.666667
28	1	186	0.150538
5	5	5	1
17	5	18	0.944444
8	5	8	1
7	5	8	0.875
16	5	17	0.941176
1	2	4	0.25
1	5	1	1
10	5	10	1
8	5	10	0.8
9	5	9	1
13	5	14	0.928571
5	5	5	1
8	5	8	1
9	4	26	0.346154
11	5	11	1
7	5	7	1
3	5	3	1
23	5	29	0.793103
11	5	12	0.916667
6	5	9	0.666667
15	5	19	0.789474
1	4	4	0.25
0	5	0	0
1	5	2	0.5
3	5	3	1
0	5	0	0
7	5	10	0.7
10	5	10	1
0	5	0	0
5	5	7	0.714286
6	5	7	0.857143
1	4	2	0.5
2	1	8	0.25
7	5	13	0.538462
0	5	0	0
1	4	1	1
1	5	2	0.5
2	5	2	1
5	5	5	1
0	5	0	0
18	5	18	1
1	5	1	1
7	2	57	0.122807
0	5	0	0
10	5	15	0.666667
16	5	26	0.615385
9	5	10	0.9
0	5	0	0
12	5	12	1
2	4	10	0.2
0	4	0	0
5	5	8	0.625
23	3	42	0.547619
15	4	16	0.9375
7	5	7	1
0	5	0	0
6	1	34	0.176471
6	5	7	0.857143
0	4	0	0
9	5	11	0.818182
9	4	17	0.529412
3	5	3	1
4	4	4	1
2	3	8	0.25
0	3	0	0
0	5	0	0
9	4	18	0.5
2	5	3	0.666667
0	5	0	0
0	5	0	0
1	5	1	1
0	5	0	0
10	5	11	0.909091
0	5	1	0
2	5	2	1
3	4	4	0.75
1	5	1	1
3	5	5	0.6
18	5	21	0.857143
6	5	6	1
43	5	47	0.914894
0	5	0	0
8	5	8	1
6	5	6	1
24	1	115	0.208696
19	4	29	0.655172
2	5	5	0.4
11	4	14	0.785714
0	5	0	0
5	5	5	1
2	5	2	1
17	5	18	0.944444
0	5	0	0
13	5	14	0.928571
3	4	3	1
10	5	11	0.909091
17	5	23	0.73913
3	4	8	0.375
3	5	3	1
1	5	1	1
1	5	1	1
1	3	3	0.333333
4	5	4	1
13	5	13	1
6	5	7	0.857143
5	5	8	0.625
2	5	6	0.333333
13	5	14	0.928571
6	5	6	1
3	4	3	1
3	5	3	1
31	5	60	0.516667
6	5	7	0.857143
2	5	4	0.5
9	3	32	0.28125
12	5	20	0.6
4	5	4	1
4	5	4	1
0	5	0	0
2	5	2	1
3	5	5	0.6
0	3	1	0
6	5	6	1
4	5	4	1
15	5	17	0.882353
0	5	0	0
9	5	9	1
25	5	28	0.892857
8	4	12	0.666667
3	5	4	0.75
8	5	11	0.727273
5	5	5	1
1	5	1	1
10	4	15	0.666667
19	5	26	0.730769
1	4	2	0.5
5	5	5	1
0	5	0	0
1	5	1	1
2	5	2	1
3	5	3	1
0	5	0	0
1	5	1	1
6	5	6	1
0	5	0	0
2	4	6	0.333333
5	5	5	1
2	5	2	1
17	4	54	0.314815
13	5	13	1
0	5	0	0
15	5	16	0.9375
2	5	2	1
14	5	14	1
12	5	13	0.923077
4	5	4	1
0	5	0	0
19	5	21	0.904762
0	5	1	0
3	5	6	0.5
23	5	25	0.92
1	5	1	1
0	5	0	0
3	5	4	0.75
6	5	6	1
2	5	4	0.5
14	5	32	0.4375
8	5	9	0.888889
7	5	7	1
4	5	4	1
2	4	18	0.111111
3	5	6	0.5
0	5	1	0
5	5	5	1
8	5	9	0.888889
5	5	7	0.714286
2	5	3	0.666667
15	5	15	1
8	5	10	0.8
23	5	28	0.821429
10	5	15	0.666667
6	5	10	0.6
4	5	5	0.8
5	5	8	0.625
2	4	4	0.5
16	5	16	1
3	1	8	0.375
63	5	64	0.984375
18	5	20	0.9
9	5	9	1
32	5	35	0.914286
4	5	4	1
17	5	18	0.944444
2	5	2	1
8	5	13	0.615385
18	5	25	0.72
0	5	0	0
9	4	13	0.692308
0	5	0	0
5	4	12	0.416667
3	4	5	0.6
4	5	4	1
19	5	41	0.463415
6	5	9	0.666667
2	4	3	0.666667
1	5	1	1
11	5	11	1
1	5	1	1
2	5	8	0.25
8	4	12	0.666667
2	5	2	1
3	5	3	1
4	5	4	1
17	5	20	0.85
1	5	2	0.5
5	5	6	0.833333
15	5	16	0.9375
9	5	12	0.75
35	5	35	1
4	5	5	0.8
1	5	1	1
4	5	7	0.571429
3	5	3	1
1	5	1	1
0	5	0	0
2	5	2	1
1	5	3	0.333333
0	5	0	0
6	5	7	0.857143
15	5	17	0.882353
25	5	27	0.925926
2	5	2	1
11	2	27	0.407407
2	5	2	1
0	5	0	0
6	5	12	0.5
61	5	62	0.983871
6	5	6	1
2	5	3	0.666667
4	5	4	1
4	5	9	0.444444
2	5	2	1
3	4	9	0.333333
16	5	19	0.842105
8	5	8	1
3	5	3	1
4	5	4	1
13	5	14	0.928571
23	5	37	0.621622
0	5	0	0
56	5	70	0.8
4	5	5	0.8
30	5	31	0.967742
21	5	21	1
3	5	3	1
1	5	1	1
12	5	17	0.705882
12	4	18	0.666667
7	5	8	0.875
14	5	18	0.777778
0	5	1	0
6	5	6	1
65	5	71	0.915493
0	5	0	0
1	5	1	1
7	5	8	0.875
2	5	2	1
16	5	16	1
10	5	13	0.769231
4	5	4	1
1	5	1	1
1	5	1	1
2	4	3	0.666667
0	5	0	0
1	4	1	1
1	5	1	1
2	5	2	1
2	5	2	1
3	5	3	1
52	5	61	0.852459
16	5	16	1
8	5	9	0.888889
2	5	2	1
0	5	0	0
0	4	1	0
2	5	4	0.5
12	5	14	0.857143
10	5	11	0.909091
18	5	18	1
11	1	54	0.203704
11	5	15	0.733333
8	5	16	0.5
18	5	24	0.75
0	5	0	0
10	4	15	0.666667
20	5	20	1
6	1	52	0.115385
2	5	6	0.333333
3	5	5	0.6
2	4	2	1
7	5	9	0.777778
33	1	152	0.217105
27	1	130	0.207692
19	5	29	0.655172
10	5	11	0.909091
1	4	2	0.5
11	5	13	0.846154
4	4	14	0.285714
1	5	3	0.333333
11	4	12	0.916667
10	5	10	1
7	5	7	1
11	1	28	0.392857
10	5	10	1
11	5	11	1
15	5	32	0.46875
23	5	27	0.851852
4	5	4	1
9	5	11	0.818182
0	5	0	0
0	5	0	0
7	5	8	0.875
26	1	170	0.152941
1	4	2	0.5
1	5	1	1
0	5	1	0
5	5	6	0.833333
0	5	0	0
7	4	15	0.466667
1	5	2	0.5
24	5	26	0.923077
3	4	7	0.428571
43	5	45	0.955556
4	4	8	0.5
56	5	56	1
3	5	3	1
1	5	1	1
10	5	11	0.909091
2	5	3	0.666667
3	5	3	1
8	5	8	1
3	5	3	1
4	5	4	1
4	5	4	1
1	5	1	1
0	4	0	0
12	4	19	0.631579
4	5	5	0.8
6	4	6	1
1	5	1	1
4	5	4	1
2	5	2	1
69	5	71	0.971831
0	5	0	0
8	5	17	0.470588
2	5	4	0.5
2	5	6	0.333333
7	5	8	0.875
7	5	9	0.777778
18	5	21	0.857143
26	5	32	0.8125
1	5	1	1
2	5	2	1
11	1	79	0.139241
2	5	2	1
2	5	2	1
2	5	2	1
18	5	21	0.857143
11	5	11	1
11	5	11	1
7	5	12	0.583333
0	5	0	0
8	1	61	0.131148
0	5	1	0
2	4	2	1
7	5	8	0.875
0	5	0	0
2	5	3	0.666667
3	5	3	1
7	5	7	1
3	5	6	0.5
0	5	0	0
1	5	1	1
2	5	2	1
15	4	22	0.681818
0	5	0	0
1	4	1	1
4	4	5	0.8
2	4	3	0.666667
9	5	10	0.9
10	5	10	1
5	4	5	1
2	5	2	1
1	5	2	0.5
3	5	3	1
11	5	11	1
8	5	8	1
4	5	9	0.444444
3	5	3	1
2	5	2	1
10	5	10	1
0	5	0	0
1	5	1	1
4	5	4	1
4	5	6	0.666667
0	5	0	0
2	5	3	0.666667
12	5	12	1
6	5	7	0.857143
21	1	59	0.355932
10	1	39	0.25641
10	5	13	0.769231
5	5	9	0.555556
5	5	5	1
4	5	7	0.571429
3	5	5	0.6
12	5	15	0.8
0	5	1	0
0	5	0	0
10	5	10	1
17	5	18	0.944444
5	5	5	1
5	5	5	1
4	5	7	0.571429
0	5	0	0
3	5	54	0.0555556
1	4	1	1
5	5	19	0.263158
2	4	2	1
4	5	4	1
14	4	23	0.608696
10	3	24	0.416667
0	5	0	0
3	5	4	0.75
12	5	12	1
1	5	1	1
2	5	2	1
33	5	44	0.75
1	4	1	1
20	5	29	0.689655
1	5	1	1
