5	5	6	0.833333
2	5	3	0.666667
20	5	25	0.8
33	4	34	0.970588
4	5	4	1
9	5	9	1
4	5	4	1
5	5	5	1
3	4	3	1
0	5	0	0
1	4	3	0.333333
12	5	12	1
4	5	6	0.666667
4	5	4	1
9	3	15	0.6
17	5	17	1
11	5	12	0.916667
4	5	4	1
7	5	7	1
46	5	72	0.638889
2	5	2	1
5	5	5	1
6	5	6	1
6	5	7	0.857143
12	5	18	0.666667
11	5	11	1
8	5	9	0.888889
6	5	6	1
3	5	4	0.75
1	5	1	1
6	5	7	0.857143
11	5	11	1
12	5	14	0.857143
132	5	182	0.725275
4	5	4	1
29	4	30	0.966667
0	4	0	0
13	5	13	1
5	4	6	0.833333
32	5	33	0.969697
5	5	9	0.555556
8	5	8	1
23	4	27	0.851852
4	5	4	1
1	5	1	1
10	5	11	0.909091
7	5	7	1
2	5	2	1
2	5	3	0.666667
1	5	3	0.333333
19	5	20	0.95
1	4	3	0.333333
10	5	10	1
11	5	13	0.846154
19	5	19	1
4	5	4	1
3	5	4	0.75
9	5	10	0.9
3	5	3	1
1	5	1	1
13	5	13	1
1	5	1	1
24	5	25	0.96
11	5	11	1
0	5	1	0
1	5	1	1
3	4	5	0.6
1	5	2	0.5
9	4	11	0.818182
4	4	4	1
4	3	5	0.8
119	5	123	0.96748
6	5	6	1
11	5	12	0.916667
4	5	4	1
21	5	23	0.913043
5	5	5	1
7	5	7	1
16	5	19	0.842105
6	4	7	0.857143
1	5	1	1
7	5	8	0.875
10	5	12	0.833333
6	4	7	0.857143
0	5	0	0
3	5	3	1
15	5	15	1
15	4	18	0.833333
2	5	2	1
30	5	32	0.9375
2	5	2	1
11	5	13	0.846154
3	5	5	0.6
91	5	114	0.798246
5	5	5	1
3	5	5	0.6
2	5	2	1
4	5	4	1
8	5	8	1
8	5	9	0.888889
57	5	58	0.982759
2	5	2	1
1	5	2	0.5
1	2	4	0.25
2	5	2	1
12	5	12	1
7	5	7	1
7	5	7	1
3	5	3	1
1	5	2	0.5
6	3	10	0.6
11	5	14	0.785714
3	4	3	1
32	3	35	0.914286
26	5	29	0.896552
12	5	12	1
2	5	3	0.666667
1	4	2	0.5
18	5	18	1
2	5	4	0.5
3	5	3	1
4	5	4	1
2	5	2	1
15	3	17	0.882353
6	5	6	1
3	5	3	1
4	5	4	1
3	5	4	0.75
1	5	1	1
5	5	5	1
