19	5	23	0.826087
42	4	42	1
17	4	29	0.586207
22	5	22	1
19	5	20	0.95
6	4	7	0.857143
34	5	37	0.918919
30	4	36	0.833333
1	4	1	1
11	5	12	0.916667
12	5	13	0.923077
24	5	24	1
4	3	5	0.8
18	5	20	0.9
8	3	9	0.888889
20	3	23	0.869565
13	5	15	0.866667
0	5	0	0
153	3	164	0.932927
294	5	307	0.957655
10	5	10	1
2	2	3	0.666667
8	3	8	1
3	3	3	1
7	5	7	1
9	4	11	0.818182
59	4	61	0.967213
21	4	23	0.913043
40	5	50	0.8
39	4	40	0.975
31	4	41	0.756098
4	4	4	1
2	5	2	1
11	5	11	1
7	3	9	0.777778
0	4	0	0
6	2	6	1
42	5	44	0.954545
11	5	12	0.916667
3	5	3	1
19	5	24	0.791667
0	4	0	0
10	4	16	0.625
37	5	37	1
8	4	8	1
18	4	21	0.857143
13	4	13	1
99	3	108	0.916667
35	5	36	0.972222
19	4	19	1
10	3	13	0.769231
7	5	8	0.875
113	5	114	0.991228
10	4	10	1
20	4	21	0.952381
18	4	18	1
31	4	31	1
8	4	8	1
12	4	14	0.857143
96	5	102	0.941176
37	4	37	1
2	4	2	1
3	5	4	0.75
8	5	9	0.888889
8	4	10	0.8
10	4	10	1
3	5	5	0.6
18	4	21	0.857143
3	4	4	0.75
38	3	42	0.904762
17	4	18	0.944444
77	4	81	0.950617
26	3	32	0.8125
33	3	33	1
14	5	16	0.875
38	4	39	0.974359
1	3	2	0.5
9	5	9	1
5	4	6	0.833333
3	4	4	0.75
5	5	6	0.833333
4	5	4	1
26	4	29	0.896552
4	3	7	0.571429
16	5	16	1
5	5	5	1
10	4	11	0.909091
11	4	16	0.6875
14	3	14	1
17	4	28	0.607143
49	5	49	1
8	5	8	1
36	3	74	0.486486
3	4	4	0.75
4	5	4	1
15	5	18	0.833333
4	3	4	1
56	5	58	0.965517
8	4	9	0.888889
5	5	6	0.833333
26	5	27	0.962963
24	3	51	0.470588
39	5	42	0.928571
111	5	114	0.973684
58	4	64	0.90625
1	3	4	0.25
14	5	15	0.933333
5	5	6	0.833333
5	4	6	0.833333
14	5	18	0.777778
113	4	114	0.991228
51	4	55	0.927273
5	4	6	0.833333
11	5	12	0.916667
13	4	16	0.8125
26	5	30	0.866667
14	4	22	0.636364
18	3	24	0.75
8	5	8	1
17	4	20	0.85
26	5	26	1
3	3	4	0.75
1	5	2	0.5
24	5	27	0.888889
11	5	14	0.785714
3	5	3	1
4	5	4	1
3	5	6	0.5
2	4	3	0.666667
9	4	12	0.75
40	5	43	0.930233
8	3	13	0.615385
13	5	13	1
32	4	32	1
3	4	3	1
21	4	21	1
3	4	3	1
25	4	26	0.961538
45	5	45	1
42	4	45	0.933333
74	5	79	0.936709
26	5	29	0.896552
12	4	13	0.923077
167	4	175	0.954286
9	4	9	1
6	4	7	0.857143
23	3	24	0.958333
3	4	11	0.272727
19	3	21	0.904762
79	3	80	0.9875
25	3	28	0.892857
41	5	42	0.97619
13	5	13	1
8	4	8	1
3	5	3	1
13	5	14	0.928571
22	5	29	0.758621
18	4	19	0.947368
150	5	156	0.961538
54	5	57	0.947368
30	5	38	0.789474
19	3	22	0.863636
326	4	332	0.981928
37	5	37	1
5	4	6	0.833333
13	4	13	1
21	4	21	1
9	2	22	0.409091
62	4	64	0.96875
22	5	25	0.88
7	4	7	1
7	4	12	0.583333
1	4	1	1
20	5	23	0.869565
19	5	21	0.904762
8	3	9	0.888889
13	5	16	0.8125
26	4	27	0.962963
52	4	56	0.928571
73	5	80	0.9125
99	4	108	0.916667
47	4	48	0.979167
38	4	39	0.974359
7	4	9	0.777778
27	4	31	0.870968
9	4	11	0.818182
388	5	412	0.941748
6	5	6	1
22	4	26	0.846154
1	4	1	1
19	5	22	0.863636
3	4	4	0.75
48	4	55	0.872727
21	4	25	0.84
26	5	31	0.83871
23	4	24	0.958333
18	5	22	0.818182
81	3	86	0.94186
9	4	11	0.818182
52	4	54	0.962963
5	4	5	1
6	3	8	0.75
5	5	7	0.714286
7	3	9	0.777778
8	4	9	0.888889
3	3	3	1
30	5	33	0.909091
11	4	13	0.846154
12	3	25	0.48
19	4	20	0.95
13	5	16	0.8125
22	4	22	1
21	5	23	0.913043
54	4	54	1
9	3	11	0.818182
238	4	244	0.97541
17	3	22	0.772727
256	5	328	0.780488
474	5	486	0.975309
16	5	19	0.842105
37	4	43	0.860465
10	4	10	1
5	4	5	1
5	3	6	0.833333
20	5	21	0.952381
16	4	16	1
35	4	36	0.972222
33	5	33	1
31	5	32	0.96875
12	5	12	1
43	5	45	0.955556
33	4	33	1
31	5	31	1
5	4	6	0.833333
12	5	16	0.75
2	5	2	1
2	5	2	1
5	4	7	0.714286
13	4	14	0.928571
249	5	254	0.980315
1	5	1	1
22	4	23	0.956522
2	4	3	0.666667
7	4	7	1
9	5	9	1
13	5	14	0.928571
3	4	3	1
28	5	28	1
57	5	59	0.966102
3	5	3	1
56	5	61	0.918033
18	5	20	0.9
26	4	34	0.764706
7	4	7	1
23	5	24	0.958333
33	5	33	1
13	4	14	0.928571
39	4	41	0.95122
3	3	4	0.75
2	5	2	1
17	5	18	0.944444
4	5	4	1
5	5	5	1
44	5	45	0.977778
83	5	92	0.902174
17	5	17	1
9	5	9	1
11	4	15	0.733333
31	5	32	0.96875
23	5	24	0.958333
39	3	47	0.829787
8	5	8	1
36	3	36	1
72	5	73	0.986301
59	2	83	0.710843
15	5	15	1
37	2	50	0.74
723	5	799	0.904881
38	4	39	0.974359
6	5	7	0.857143
75	5	77	0.974026
3	3	3	1
39	4	39	1
15	5	18	0.833333
6	5	7	0.857143
7	5	7	1
3	5	3	1
25	4	28	0.892857
250	5	263	0.95057
77	5	81	0.950617
22	5	23	0.956522
16	4	17	0.941176
25	5	25	1
58	5	60	0.966667
0	4	3	0
25	4	25	1
20	5	32	0.625
15	5	15	1
2	5	2	1
9	4	9	1
8	5	8	1
211	5	214	0.985981
27	4	30	0.9
6	3	13	0.461538
304	5	329	0.924012
7	3	8	0.875
8	5	8	1
10	4	12	0.833333
10	5	13	0.769231
33	3	39	0.846154
31	5	32	0.96875
5	4	9	0.555556
24	3	38	0.631579
26	4	31	0.83871
78	5	91	0.857143
32	5	34	0.941176
51	4	51	1
69	5	72	0.958333
2	5	3	0.666667
8	5	9	0.888889
12	3	14	0.857143
99	5	125	0.792
139	4	166	0.837349
41	5	43	0.953488
41	5	47	0.87234
33	4	48	0.6875
20	4	21	0.952381
0	3	2	0
4	5	4	1
12	3	15	0.8
6	5	6	1
26	5	32	0.8125
17	4	20	0.85
11	4	13	0.846154
55	5	56	0.982143
11	5	15	0.733333
8	5	11	0.727273
50	4	56	0.892857
20	5	31	0.645161
202	5	238	0.848739
40	4	43	0.930233
12	5	13	0.923077
223	5	229	0.973799
7	5	7	1
41	5	42	0.97619
25	3	95	0.263158
93	5	104	0.894231
13	5	16	0.8125
11	4	14	0.785714
45	5	51	0.882353
239	5	251	0.952191
36	5	38	0.947368
7	4	9	0.777778
25	5	25	1
46	5	50	0.92
58	5	64	0.90625
8	4	9	0.888889
42	5	45	0.933333
137	5	142	0.964789
43	4	54	0.796296
37	5	38	0.973684
23	4	23	1
85	4	90	0.944444
21	4	22	0.954545
14	3	14	1
14	5	18	0.777778
2	4	2	1
6	3	7	0.857143
24	5	29	0.827586
3	3	4	0.75
106	5	112	0.946429
10	4	12	0.833333
64	5	68	0.941176
7	5	7	1
21	4	23	0.913043
59	5	66	0.893939
6	5	6	1
21	5	21	1
20	3	23	0.869565
5	5	5	1
47	5	62	0.758065
27	4	32	0.84375
41	4	42	0.97619
20	5	21	0.952381
4	4	4	1
50	5	54	0.925926
7	5	7	1
6	3	6	1
22	5	24	0.916667
46	5	47	0.978723
18	5	18	1
18	5	19	0.947368
15	4	15	1
13	4	14	0.928571
9	4	10	0.9
27	5	27	1
24	5	26	0.923077
30	4	37	0.810811
27	5	27	1
8	3	11	0.727273
17	5	18	0.944444
14	5	15	0.933333
19	5	19	1
8	5	9	0.888889
2	4	3	0.666667
9	5	10	0.9
9	4	13	0.692308
26	5	33	0.787879
2	4	2	1
8	5	12	0.666667
150	5	155	0.967742
6	5	6	1
16	4	16	1
64	4	70	0.914286
81	4	82	0.987805
8	5	11	0.727273
50	4	59	0.847458
7	4	7	1
7	5	10	0.7
3	5	6	0.5
6	5	9	0.666667
4	4	6	0.666667
22	5	26	0.846154
32	5	33	0.969697
4	4	5	0.8
31	5	31	1
23	5	23	1
21	4	26	0.807692
9	5	9	1
8	4	10	0.8
4	3	6	0.666667
21	4	22	0.954545
14	4	14	1
15	5	16	0.9375
12	4	20	0.6
7	5	7	1
14	3	14	1
184	5	188	0.978723
75	5	77	0.974026
35	4	37	0.945946
8	4	8	1
68	4	83	0.819277
18	5	18	1
45	5	47	0.957447
6	4	6	1
20	5	22	0.909091
53	4	55	0.963636
50	5	51	0.980392
23	5	24	0.958333
25	3	28	0.892857
7	3	7	1
3	4	4	0.75
12	4	15	0.8
5	4	17	0.294118
15	3	21	0.714286
13	4	13	1
8	4	9	0.888889
20	3	20	1
4	4	5	0.8
10	5	10	1
30	5	32	0.9375
13	3	16	0.8125
11	5	12	0.916667
73	5	74	0.986486
3	3	16	0.1875
33	5	34	0.970588
13	5	15	0.866667
23	5	24	0.958333
53	5	54	0.981481
55	4	65	0.846154
1	4	1	1
13	5	17	0.764706
9	4	9	1
161	3	168	0.958333
10	5	10	1
5	4	5	1
7	5	8	0.875
27	5	27	1
7	5	7	1
159	5	165	0.963636
9	4	9	1
26	4	26	1
5	4	5	1
19	5	20	0.95
13	3	25	0.52
17	5	20	0.85
9	4	9	1
14	5	16	0.875
50	3	70	0.714286
46	5	52	0.884615
73	5	75	0.973333
23	5	23	1
37	5	38	0.973684
30	5	39	0.769231
116	3	136	0.852941
87	5	119	0.731092
13	4	13	1
28	5	34	0.823529
12	4	12	1
8	4	8	1
0	3	0	0
0	3	0	0
9	3	10	0.9
0	3	0	0
33	4	34	0.970588
47	5	48	0.979167
97	4	102	0.95098
10	4	10	1
56	5	64	0.875
31	5	31	1
8	4	8	1
19	4	20	0.95
1	3	4	0.25
6	4	7	0.857143
131	5	133	0.984962
3	2	11	0.272727
13	4	13	1
43	5	44	0.977273
10	4	11	0.909091
3	5	5	0.6
31	4	32	0.96875
8	4	8	1
50	5	51	0.980392
46	4	46	1
94	3	108	0.87037
