20	5	22	0.909091
1	5	2	0.5
19	5	21	0.904762
20	5	22	0.909091
9	5	9	1
15	5	17	0.882353
2	5	2	1
7	5	8	0.875
11	5	13	0.846154
42	5	49	0.857143
0	5	1	0
1	5	1	1
3	5	3	1
89	5	91	0.978022
84	5	86	0.976744
3	5	4	0.75
21	5	22	0.954545
1	5	1	1
24	1	30	0.8
29	5	37	0.783784
18	5	19	0.947368
3	5	3	1
2	5	2	1
1	5	1	1
3	5	7	0.428571
24	5	25	0.96
2	5	3	0.666667
23	5	24	0.958333
13	5	13	1
6	5	6	1
19	4	19	1
40	5	49	0.816327
3	5	3	1
3	5	4	0.75
3	4	3	1
1	4	3	0.333333
2	5	2	1
37	5	42	0.880952
6	5	15	0.4
1	5	3	0.333333
1	4	1	1
6	5	7	0.857143
4	5	4	1
0	5	2	0
27	5	31	0.870968
97	5	103	0.941748
21	5	23	0.913043
6	4	8	0.75
1	5	1	1
151	5	171	0.883041
3	5	4	0.75
3	5	3	1
0	5	1	0
36	5	39	0.923077
13	5	14	0.928571
10	4	10	1
18	5	18	1
9	5	9	1
19	5	20	0.95
2	5	4	0.5
65	5	67	0.970149
7	5	7	1
1	5	1	1
4	5	5	0.8
23	4	26	0.884615
32	5	33	0.969697
19	5	23	0.826087
15	5	18	0.833333
16	5	20	0.8
1	5	1	1
5	5	5	1
70	5	73	0.958904
3	5	4	0.75
2	5	2	1
2	5	2	1
0	5	0	0
20	5	23	0.869565
19	4	24	0.791667
15	5	16	0.9375
0	5	1	0
9	5	10	0.9
23	5	25	0.92
7	5	8	0.875
2	5	2	1
1	5	1	1
55	5	56	0.982143
3	5	6	0.5
6	5	6	1
15	5	15	1
17	5	21	0.809524
13	5	14	0.928571
10	4	15	0.666667
17	5	19	0.894737
7	5	9	0.777778
19	5	22	0.863636
2	5	2	1
34	5	38	0.894737
3	5	4	0.75
9	5	9	1
17	5	19	0.894737
0	5	1	0
155	5	162	0.95679
7	4	7	1
9	5	9	1
10	5	10	1
11	5	11	1
3	5	3	1
0	3	0	0
2	2	2	1
16	3	18	0.888889
0	3	0	0
2	4	3	0.666667
7	2	9	0.777778
10	3	11	0.909091
1	5	1	1
12	5	14	0.857143
9	5	9	1
15	5	22	0.681818
44	3	46	0.956522
8	5	8	1
11	5	11	1
1	4	2	0.5
14	5	14	1
4	5	4	1
115	3	117	0.982906
3	5	3	1
1	5	1	1
1	5	2	0.5
183	5	203	0.901478
12	5	13	0.923077
23	3	25	0.92
7	4	8	0.875
3	5	4	0.75
3	5	3	1
3	5	3	1
6	5	6	1
12	5	14	0.857143
1	5	1	1
1	5	1	1
6	3	9	0.666667
2	4	3	0.666667
5	5	7	0.714286
2	5	3	0.666667
9	5	12	0.75
28	5	33	0.848485
11	5	12	0.916667
12	5	13	0.923077
5	4	5	1
44	5	47	0.93617
7	5	8	0.875
6	5	6	1
2	4	2	1
2	5	2	1
2	4	2	1
66	5	71	0.929577
8	5	8	1
3	5	3	1
6	5	7	0.857143
26	5	31	0.83871
10	5	10	1
4	5	4	1
9	5	10	0.9
3	5	4	0.75
4	5	4	1
8	5	9	0.888889
5	5	6	0.833333
146	5	152	0.960526
2	5	3	0.666667
8	5	8	1
1	5	1	1
15	5	19	0.789474
7	5	8	0.875
10	3	10	1
18	5	18	1
3	5	3	1
1	5	1	1
33	5	36	0.916667
4	5	6	0.666667
6	5	8	0.75
25	5	28	0.892857
25	5	26	0.961538
27	5	28	0.964286
1	5	1	1
17	5	17	1
0	5	0	0
1	5	1	1
6	5	6	1
1	5	1	1
2	5	2	1
4	4	5	0.8
1	5	1	1
8	5	8	1
83	5	91	0.912088
3	5	3	1
6	5	7	0.857143
1	5	2	0.5
13	4	14	0.928571
8	5	9	0.888889
4	5	5	0.8
38	5	38	1
4	5	4	1
4	5	4	1
8	5	11	0.727273
39	5	40	0.975
4	5	6	0.666667
4	5	4	1
38	5	44	0.863636
5	5	7	0.714286
19	5	21	0.904762
2	4	2	1
1	5	2	0.5
4	5	4	1
2	5	4	0.5
47	5	53	0.886792
