8	5	9	0.888889
2	5	3	0.666667
3	5	3	1
21	4	28	0.75
51	5	62	0.822581
3	3	6	0.5
4	5	4	1
23	5	23	1
0	5	0	0
1	3	1	1
3	5	4	0.75
8	5	8	1
2	4	4	0.5
21	5	21	1
2	5	2	1
20	5	22	0.909091
1	4	2	0.5
7	5	7	1
4	5	4	1
11	5	11	1
4	4	6	0.666667
5	5	7	0.714286
2	4	3	0.666667
0	4	0	0
1	3	2	0.5
4	4	5	0.8
3	5	4	0.75
6	5	6	1
16	5	16	1
3	5	3	1
6	5	7	0.857143
5	5	5	1
9	5	11	0.818182
1	4	3	0.333333
0	3	0	0
0	5	0	0
3	4	4	0.75
4	4	4	1
5	4	9	0.555556
2	5	4	0.5
0	3	0	0
2	2	4	0.5
40	5	40	1
0	4	0	0
2	4	5	0.4
4	4	5	0.8
2	3	2	1
8	3	10	0.8
0	5	0	0
6	4	7	0.857143
4	4	4	1
27	4	31	0.870968
1	3	1	1
2	5	2	1
7	4	8	0.875
3	4	3	1
5	5	5	1
5	4	8	0.625
1	5	3	0.333333
1	4	3	0.333333
26	4	26	1
30	4	33	0.909091
0	4	0	0
2	4	2	1
9	4	10	0.9
0	4	0	0
13	4	14	0.928571
6	5	6	1
0	5	0	0
1	4	1	1
0	5	0	0
5	5	5	1
2	3	4	0.5
6	4	6	1
7	4	14	0.5
2	4	2	1
5	4	6	0.833333
2	3	2	1
3	4	4	0.75
0	5	3	0
1	4	1	1
6	4	7	0.857143
5	4	5	1
3	5	3	1
21	4	34	0.617647
20	4	23	0.869565
0	5	0	0
11	4	11	1
0	2	1	0
5	3	5	1
1	5	1	1
5	4	6	0.833333
14	4	30	0.466667
11	5	13	0.846154
12	5	17	0.705882
9	5	9	1
7	5	9	0.777778
0	5	0	0
6	4	8	0.75
6	4	9	0.666667
11	4	12	0.916667
5	4	7	0.714286
4	5	4	1
5	3	7	0.714286
3	4	3	1
19	5	19	1
23	4	26	0.884615
26	4	26	1
13	4	14	0.928571
3	3	3	1
2	3	2	1
1	4	1	1
0	4	0	0
8	5	10	0.8
0	3	5	0
2	3	3	0.666667
10	4	12	0.833333
4	3	10	0.4
4	4	7	0.571429
7	5	7	1
3	5	3	1
1	3	1	1
13	3	13	1
12	4	12	1
2	4	2	1
2	1	5	0.4
0	4	1	0
12	5	12	1
1	3	2	0.5
1	5	1	1
7	5	7	1
30	4	35	0.857143
9	5	9	1
0	5	0	0
6	3	6	1
0	5	0	0
8	3	13	0.615385
22	4	26	0.846154
2	3	2	1
4	5	6	0.666667
1	3	2	0.5
3	2	3	1
14	4	15	0.933333
6	2	15	0.4
1	2	4	0.25
3	4	3	1
1	3	5	0.2
8	4	11	0.727273
0	1	1	0
4	3	5	0.8
0	1	1	0
11	4	19	0.578947
34	3	41	0.829268
4	4	5	0.8
1	4	1	1
1	4	1	1
9	4	13	0.692308
1	5	1	1
124	3	132	0.939394
10	3	12	0.833333
0	1	2	0
18	5	18	1
3	4	3	1
3	4	3	1
8	3	10	0.8
5	4	6	0.833333
4	4	4	1
0	3	0	0
11	5	12	0.916667
4	3	5	0.8
1	4	2	0.5
5	4	5	1
3	3	5	0.6
20	5	21	0.952381
4	3	7	0.571429
0	2	0	0
5	3	10	0.5
6	4	7	0.857143
3	4	3	1
2	2	3	0.666667
2	5	3	0.666667
2	3	2	1
2	4	3	0.666667
2	2	7	0.285714
2	3	3	0.666667
1	2	5	0.2
35	3	39	0.897436
10	4	11	0.909091
41	5	45	0.911111
2	3	9	0.222222
15	4	16	0.9375
9	4	9	1
7	1	9	0.777778
5	4	6	0.833333
0	2	1	0
5	2	11	0.454545
1	3	1	1
6	3	10	0.6
4	3	6	0.666667
2	3	3	0.666667
19	3	22	0.863636
1	3	2	0.5
0	3	0	0
2	4	2	1
9	4	9	1
5	3	6	0.833333
3	4	4	0.75
1	3	4	0.25
1	3	2	0.5
2	3	2	1
4	4	4	1
9	5	10	0.9
2	3	13	0.153846
11	4	12	0.916667
4	4	5	0.8
4	3	4	1
6	4	8	0.75
1	3	1	1
5	4	5	1
35	5	35	1
2	4	3	0.666667
12	4	12	1
3	4	6	0.5
2	3	3	0.666667
4	3	7	0.571429
5	3	6	0.833333
3	3	3	1
1	3	2	0.5
11	4	12	0.916667
28	5	28	1
4	1	11	0.363636
8	4	9	0.888889
2	4	2	1
20	5	22	0.909091
1	4	3	0.333333
4	3	4	1
1	2	6	0.166667
3	3	4	0.75
9	4	10	0.9
2	3	2	1
18	3	19	0.947368
7	4	8	0.875
6	4	6	1
3	4	4	0.75
2	2	8	0.25
15	4	16	0.9375
1	3	6	0.166667
5	5	5	1
11	3	16	0.6875
2	4	2	1
5	3	8	0.625
5	5	5	1
14	5	19	0.736842
45	4	60	0.75
14	5	14	1
2	3	2	1
2	5	2	1
9	5	9	1
3	3	3	1
8	5	10	0.8
21	5	21	1
2	5	3	0.666667
4	5	5	0.8
9	3	10	0.9
3	2	7	0.428571
4	4	4	1
2	5	2	1
13	5	19	0.684211
2	4	4	0.5
11	4	16	0.6875
2	5	2	1
1	4	9	0.111111
27	5	40	0.675
31	4	33	0.939394
1	4	1	1
2	4	4	0.5
2	5	2	1
15	3	18	0.833333
9	4	9	1
13	4	14	0.928571
4	3	5	0.8
2	3	2	1
1	4	1	1
2	4	3	0.666667
10	5	13	0.769231
3	5	3	1
0	5	0	0
4	5	4	1
1	5	1	1
1	5	1	1
2	5	2	1
2	5	2	1
2	5	4	0.5
3	3	5	0.6
0	5	1	0
18	4	20	0.9
0	5	3	0
2	5	2	1
1	4	1	1
5	5	8	0.625
0	5	0	0
1	5	1	1
28	5	29	0.965517
9	5	9	1
4	5	7	0.571429
2	5	2	1
18	2	28	0.642857
14	5	16	0.875
4	5	4	1
3	5	5	0.6
2	5	6	0.333333
8	5	9	0.888889
1	5	2	0.5
10	5	11	0.909091
10	5	10	1
0	5	0	0
9	2	18	0.5
3	4	5	0.6
2	5	3	0.666667
6	5	7	0.857143
3	5	3	1
10	5	10	1
1	5	1	1
3	5	3	1
13	5	13	1
11	5	12	0.916667
6	5	6	1
3	5	3	1
2	5	2	1
3	5	3	1
1	4	7	0.142857
4	5	5	0.8
7	5	8	0.875
12	5	12	1
3	5	4	0.75
4	5	4	1
11	5	12	0.916667
3	5	3	1
1	5	2	0.5
1	4	1	1
1	5	1	1
9	5	11	0.818182
8	5	10	0.8
3	5	4	0.75
6	5	6	1
11	5	12	0.916667
11	4	12	0.916667
8	5	9	0.888889
2	5	2	1
24	4	25	0.96
3	5	3	1
4	5	4	1
15	5	15	1
3	5	4	0.75
3	5	7	0.428571
2	5	2	1
2	5	2	1
1	5	2	0.5
1	5	1	1
41	5	43	0.953488
6	4	6	1
6	5	6	1
2	5	2	1
11	5	12	0.916667
1	5	2	0.5
0	5	1	0
4	5	4	1
3	5	4	0.75
20	5	25	0.8
2	5	2	1
10	5	10	1
4	5	6	0.666667
61	5	69	0.884058
13	5	13	1
4	5	6	0.666667
3	3	6	0.5
7	5	8	0.875
8	4	8	1
3	4	4	0.75
30	5	30	1
1	5	1	1
0	5	0	0
4	4	20	0.2
16	5	16	1
6	5	6	1
18	4	19	0.947368
1	5	1	1
2	4	2	1
2	5	2	1
1	3	2	0.5
5	5	6	0.833333
2	5	2	1
3	5	5	0.6
3	5	3	1
5	5	5	1
3	5	3	1
2	5	4	0.5
9	5	11	0.818182
1	4	1	1
8	5	8	1
12	5	12	1
2	5	3	0.666667
9	4	11	0.818182
15	4	18	0.833333
4	5	4	1
1	5	2	0.5
2	5	2	1
1	4	1	1
4	5	6	0.666667
0	5	0	0
2	4	3	0.666667
2	5	2	1
1	5	3	0.333333
8	5	12	0.666667
20	5	20	1
1	5	1	1
2	4	2	1
4	3	4	1
13	5	14	0.928571
6	5	6	1
